HouseholdID,Timestamp,Volume_m3,AmbientCO_ppm_Est,HourOfDay,MinuteOfHour,IsCooking,TimeSinceCookStart_min,StoveType_ICS,StoveType_TCS,CO_ppm_Lag1,CO_ppm_Lag2,CO_ppm_Lag5,CO_ppm_Lag10,CO_ppm
9,2018-12-17 08:50:00,9.0,1.0,8,50,1,3.0,0,1,0.3,0.2,0.2,0.7,0.5
9,2018-12-17 08:51:00,9.0,1.0,8,51,1,4.0,0,1,0.5,0.3,0.1,0.6,0.6
9,2018-12-17 08:52:00,9.0,1.0,8,52,1,5.0,0,1,0.6,0.5,0.1,0.5,2.7
9,2018-12-17 08:53:00,9.0,1.0,8,53,1,6.0,0,1,2.7,0.6,0.2,0.3,3.8
9,2018-12-17 08:54:00,9.0,1.0,8,54,1,7.0,0,1,3.8,2.7,0.3,0.3,5.2
9,2018-12-17 08:55:00,9.0,1.0,8,55,1,8.0,0,1,5.2,3.8,0.5,0.2,2.5
9,2018-12-17 08:56:00,9.0,1.0,8,56,1,9.0,0,1,2.5,5.2,0.6,0.1,1.7
9,2018-12-17 08:57:00,9.0,1.0,8,57,1,10.0,0,1,1.7,2.5,2.7,0.1,1.1
9,2018-12-17 08:58:00,9.0,1.0,8,58,1,11.0,0,1,1.1,1.7,3.8,0.2,1.1
9,2018-12-17 08:59:00,9.0,1.0,8,59,1,12.0,0,1,1.1,1.1,5.2,0.3,1.3
9,2018-12-17 09:00:00,9.0,1.0,9,0,1,13.0,0,1,1.3,1.1,2.5,0.5,1.8
9,2018-12-17 09:01:00,9.0,1.0,9,1,1,14.0,0,1,1.8,1.3,1.7,0.6,1.9
9,2018-12-17 09:02:00,9.0,1.0,9,2,1,15.0,0,1,1.9,1.8,1.1,2.7,2.0
9,2018-12-17 09:03:00,9.0,1.0,9,3,1,16.0,0,1,2.0,1.9,1.1,3.8,1.8
9,2018-12-17 09:04:00,9.0,1.0,9,4,1,17.0,0,1,1.8,2.0,1.3,5.2,1.5
9,2018-12-17 09:05:00,9.0,1.0,9,5,1,18.0,0,1,1.5,1.8,1.8,2.5,2.0
9,2018-12-17 09:06:00,9.0,1.0,9,6,1,19.0,0,1,2.0,1.5,1.9,1.7,2.8
9,2018-12-17 09:07:00,9.0,1.0,9,7,1,20.0,0,1,2.8,2.0,2.0,1.1,3.7
9,2018-12-17 09:08:00,9.0,1.0,9,8,1,21.0,0,1,3.7,2.8,1.8,1.1,3.6
9,2018-12-17 09:09:00,9.0,1.0,9,9,1,22.0,0,1,3.6,3.7,1.5,1.3,4.5
9,2018-12-17 09:10:00,9.0,1.0,9,10,1,23.0,0,1,4.5,3.6,2.0,1.8,4.4
9,2018-12-17 09:11:00,9.0,1.0,9,11,1,24.0,0,1,4.4,4.5,2.8,1.9,3.6
9,2018-12-17 09:12:00,9.0,1.0,9,12,1,25.0,0,1,3.6,4.4,3.7,2.0,3.5
9,2018-12-17 09:13:00,9.0,1.0,9,13,1,26.0,0,1,3.5,3.6,3.6,1.8,2.9
9,2018-12-17 09:14:00,9.0,1.0,9,14,1,27.0,0,1,2.9,3.5,4.5,1.5,3.4
9,2018-12-17 09:15:00,9.0,1.0,9,15,1,28.0,0,1,3.4,2.9,4.4,2.0,3.8
9,2018-12-17 09:16:00,9.0,1.0,9,16,1,29.0,0,1,3.8,3.4,3.6,2.8,2.6
9,2018-12-17 09:17:00,9.0,1.0,9,17,1,30.0,0,1,2.6,3.8,3.5,3.7,1.8
9,2018-12-17 09:18:00,9.0,1.0,9,18,1,31.0,0,1,1.8,2.6,2.9,3.6,2.1
9,2018-12-17 09:19:00,9.0,1.0,9,19,1,32.0,0,1,2.1,1.8,3.4,4.5,2.6
9,2018-12-17 09:20:00,9.0,1.0,9,20,1,33.0,0,1,2.6,2.1,3.8,4.4,3.3
9,2018-12-17 09:21:00,9.0,1.0,9,21,1,34.0,0,1,3.3,2.6,2.6,3.6,4.0
9,2018-12-17 09:22:00,9.0,1.0,9,22,1,35.0,0,1,4.0,3.3,1.8,3.5,4.4
9,2018-12-17 09:23:00,9.0,1.0,9,23,1,36.0,0,1,4.4,4.0,2.1,2.9,5.2
9,2018-12-17 09:24:00,9.0,1.0,9,24,1,37.0,0,1,5.2,4.4,2.6,3.4,4.9
9,2018-12-17 09:25:00,9.0,1.0,9,25,1,38.0,0,1,4.9,5.2,3.3,3.8,4.7
9,2018-12-17 09:26:00,9.0,1.0,9,26,1,39.0,0,1,4.7,4.9,4.0,2.6,9.7
9,2018-12-17 09:27:00,9.0,1.0,9,27,1,40.0,0,1,9.7,4.7,4.4,1.8,9.8
9,2018-12-17 09:28:00,9.0,1.0,9,28,1,41.0,0,1,9.8,9.7,5.2,2.1,8.1
9,2018-12-17 09:29:00,9.0,1.0,9,29,1,42.0,0,1,8.1,9.8,4.9,2.6,6.9
9,2018-12-17 09:30:00,9.0,1.0,9,30,1,43.0,0,1,6.9,8.1,4.7,3.3,6.7
9,2018-12-17 09:31:00,9.0,1.0,9,31,1,44.0,0,1,6.7,6.9,9.7,4.0,7.1
9,2018-12-17 09:32:00,9.0,1.0,9,32,1,45.0,0,1,7.1,6.7,9.8,4.4,5.1
9,2018-12-17 09:33:00,9.0,1.0,9,33,1,46.0,0,1,5.1,7.1,8.1,5.2,6.3
9,2018-12-17 09:34:00,9.0,1.0,9,34,1,47.0,0,1,6.3,5.1,6.9,4.9,6.9
9,2018-12-17 09:35:00,9.0,1.0,9,35,1,48.0,0,1,6.9,6.3,6.7,4.7,4.5
9,2018-12-17 09:36:00,9.0,1.0,9,36,1,49.0,0,1,4.5,6.9,7.1,9.7,3.5
9,2018-12-17 09:37:00,9.0,1.0,9,37,1,50.0,0,1,3.5,4.5,5.1,9.8,2.9
9,2018-12-17 09:38:00,9.0,1.0,9,38,1,51.0,0,1,2.9,3.5,6.3,8.1,3.4
9,2018-12-17 09:39:00,9.0,1.0,9,39,1,52.0,0,1,3.4,2.9,6.9,6.9,4.3
9,2018-12-17 09:40:00,9.0,1.0,9,40,1,53.0,0,1,4.3,3.4,4.5,6.7,10.1
9,2018-12-17 09:41:00,9.0,1.0,9,41,1,54.0,0,1,10.1,4.3,3.5,7.1,8.8
9,2018-12-17 09:42:00,9.0,1.0,9,42,1,55.0,0,1,8.8,10.1,2.9,5.1,5.5
9,2018-12-17 09:43:00,9.0,1.0,9,43,1,56.0,0,1,5.5,8.8,3.4,6.3,4.4
9,2018-12-17 09:44:00,9.0,1.0,9,44,1,57.0,0,1,4.4,5.5,4.3,6.9,4.3
9,2018-12-17 09:45:00,9.0,1.0,9,45,1,58.0,0,1,4.3,4.4,10.1,4.5,4.6
9,2018-12-17 09:46:00,9.0,1.0,9,46,1,59.0,0,1,4.6,4.3,8.8,3.5,5.1
9,2018-12-17 09:47:00,9.0,1.0,9,47,1,60.0,0,1,5.1,4.6,5.5,2.9,4.7
9,2018-12-17 09:48:00,9.0,1.0,9,48,1,61.0,0,1,4.7,5.1,4.4,3.4,4.5
9,2018-12-17 09:49:00,9.0,1.0,9,49,1,62.0,0,1,4.5,4.7,4.3,4.3,4.3
9,2018-12-17 09:50:00,9.0,1.0,9,50,1,63.0,0,1,4.3,4.5,4.6,10.1,4.1
9,2018-12-17 09:51:00,9.0,1.0,9,51,1,64.0,0,1,4.1,4.3,5.1,8.8,5.8
9,2018-12-17 09:52:00,9.0,1.0,9,52,1,65.0,0,1,5.8,4.1,4.7,5.5,6.8
9,2018-12-17 09:53:00,9.0,1.0,9,53,1,66.0,0,1,6.8,5.8,4.5,4.4,5.3
9,2018-12-17 09:54:00,9.0,1.0,9,54,1,67.0,0,1,5.3,6.8,4.3,4.3,5.7
9,2018-12-17 09:55:00,9.0,1.0,9,55,1,68.0,0,1,5.7,5.3,4.1,4.6,4.6
9,2018-12-17 09:56:00,9.0,1.0,9,56,1,69.0,0,1,4.6,5.7,5.8,5.1,6.6
9,2018-12-17 09:57:00,9.0,1.0,9,57,1,70.0,0,1,6.6,4.6,6.8,4.7,7.0
9,2018-12-17 09:58:00,9.0,1.0,9,58,1,71.0,0,1,7.0,6.6,5.3,4.5,12.0
9,2018-12-17 09:59:00,9.0,1.0,9,59,1,72.0,0,1,12.0,7.0,5.7,4.3,14.4
9,2018-12-17 10:00:00,9.0,1.0,10,0,1,73.0,0,1,14.4,12.0,4.6,4.1,9.1
9,2018-12-17 10:01:00,9.0,1.0,10,1,1,74.0,0,1,9.1,14.4,6.6,5.8,7.1
9,2018-12-17 10:02:00,9.0,1.0,10,2,1,75.0,0,1,7.1,9.1,7.0,6.8,7.7
9,2018-12-17 10:03:00,9.0,1.0,10,3,1,76.0,0,1,7.7,7.1,12.0,5.3,7.1
9,2018-12-17 10:04:00,9.0,1.0,10,4,1,77.0,0,1,7.1,7.7,14.4,5.7,5.9
9,2018-12-17 10:05:00,9.0,1.0,10,5,1,78.0,0,1,5.9,7.1,9.1,4.6,5.7
9,2018-12-17 10:06:00,9.0,1.0,10,6,1,79.0,0,1,5.7,5.9,7.1,6.6,7.6
9,2018-12-17 10:07:00,9.0,1.0,10,7,1,80.0,0,1,7.6,5.7,7.7,7.0,8.9
9,2018-12-17 10:08:00,9.0,1.0,10,8,1,81.0,0,1,8.9,7.6,7.1,12.0,5.6
9,2018-12-17 10:09:00,9.0,1.0,10,9,1,82.0,0,1,5.6,8.9,5.9,14.4,9.5
9,2018-12-17 10:10:00,9.0,1.0,10,10,1,83.0,0,1,9.5,5.6,5.7,9.1,11.0
9,2018-12-17 10:11:00,9.0,1.0,10,11,1,84.0,0,1,11.0,9.5,7.6,7.1,8.2
9,2018-12-17 10:12:00,9.0,1.0,10,12,1,85.0,0,1,8.2,11.0,8.9,7.7,7.4
9,2018-12-17 10:13:00,9.0,1.0,10,13,1,86.0,0,1,7.4,8.2,5.6,7.1,5.6
9,2018-12-17 10:14:00,9.0,1.0,10,14,1,87.0,0,1,5.6,7.4,9.5,5.9,8.0
9,2018-12-17 10:15:00,9.0,1.0,10,15,1,88.0,0,1,8.0,5.6,11.0,5.7,15.5
9,2018-12-17 10:16:00,9.0,1.0,10,16,1,89.0,0,1,15.5,8.0,8.2,7.6,8.0
9,2018-12-17 10:17:00,9.0,1.0,10,17,1,90.0,0,1,8.0,15.5,7.4,8.9,5.6
9,2018-12-17 10:18:00,9.0,1.0,10,18,1,91.0,0,1,5.6,8.0,5.6,5.6,4.9
9,2018-12-17 10:19:00,9.0,1.0,10,19,1,92.0,0,1,4.9,5.6,8.0,9.5,4.6
9,2018-12-17 10:20:00,9.0,1.0,10,20,1,93.0,0,1,4.6,4.9,15.5,11.0,5.3
9,2018-12-17 10:21:00,9.0,1.0,10,21,1,94.0,0,1,5.3,4.6,8.0,8.2,4.6
9,2018-12-17 10:22:00,9.0,1.0,10,22,1,95.0,0,1,4.6,5.3,5.6,7.4,3.3
9,2018-12-17 10:23:00,9.0,1.0,10,23,1,96.0,0,1,3.3,4.6,4.9,5.6,2.6
9,2018-12-17 10:24:00,9.0,1.0,10,24,1,97.0,0,1,2.6,3.3,4.6,8.0,2.4
9,2018-12-17 10:25:00,9.0,1.0,10,25,1,98.0,0,1,2.4,2.6,5.3,15.5,3.9
9,2018-12-17 10:26:00,9.0,1.0,10,26,1,99.0,0,1,3.9,2.4,4.6,8.0,5.1
9,2018-12-17 10:27:00,9.0,1.0,10,27,1,100.0,0,1,5.1,3.9,3.3,5.6,4.8
9,2018-12-17 10:28:00,9.0,1.0,10,28,1,101.0,0,1,4.8,5.1,2.6,4.9,5.0
9,2018-12-17 10:29:00,9.0,1.0,10,29,1,102.0,0,1,5.0,4.8,2.4,4.6,5.9
9,2018-12-17 10:30:00,9.0,1.0,10,30,1,103.0,0,1,5.9,5.0,3.9,5.3,6.7
9,2018-12-17 10:31:00,9.0,1.0,10,31,1,104.0,0,1,6.7,5.9,5.1,4.6,4.1
9,2018-12-17 10:32:00,9.0,1.0,10,32,1,105.0,0,1,4.1,6.7,4.8,3.3,2.9
9,2018-12-17 10:33:00,9.0,1.0,10,33,1,106.0,0,1,2.9,4.1,5.0,2.6,3.8
9,2018-12-17 10:34:00,9.0,1.0,10,34,1,107.0,0,1,3.8,2.9,5.9,2.4,4.1
9,2018-12-17 10:35:00,9.0,1.0,10,35,0,108.0,0,1,4.1,3.8,6.7,3.9,4.2
9,2018-12-17 10:36:00,9.0,1.0,10,36,0,109.0,0,1,4.2,4.1,4.1,5.1,3.8
9,2018-12-17 10:37:00,9.0,1.0,10,37,0,110.0,0,1,3.8,4.2,2.9,4.8,3.6
9,2018-12-17 10:38:00,9.0,1.0,10,38,0,111.0,0,1,3.6,3.8,3.8,5.0,9.5
9,2018-12-17 10:39:00,9.0,1.0,10,39,0,112.0,0,1,9.5,3.6,4.1,5.9,7.8
9,2018-12-17 10:40:00,9.0,1.0,10,40,0,113.0,0,1,7.8,9.5,4.2,6.7,5.0
9,2018-12-17 10:41:00,9.0,1.0,10,41,0,114.0,0,1,5.0,7.8,3.8,4.1,2.2
9,2018-12-17 10:42:00,9.0,1.0,10,42,0,115.0,0,1,2.2,5.0,3.6,2.9,1.1
9,2018-12-17 10:43:00,9.0,1.0,10,43,0,116.0,0,1,1.1,2.2,9.5,3.8,0.5
9,2018-12-17 10:44:00,9.0,1.0,10,44,0,117.0,0,1,0.5,1.1,7.8,4.1,0.5
9,2018-12-17 10:45:00,9.0,1.0,10,45,0,118.0,0,1,0.5,0.5,5.0,4.2,0.6
9,2018-12-17 10:46:00,9.0,1.0,10,46,0,119.0,0,1,0.6,0.5,2.2,3.8,0.3
9,2018-12-17 10:47:00,9.0,1.0,10,47,0,120.0,0,1,0.3,0.6,1.1,3.6,0.2
9,2018-12-17 10:48:00,9.0,1.0,10,48,0,121.0,0,1,0.2,0.3,0.5,9.5,0.3
9,2018-12-17 10:49:00,9.0,1.0,10,49,0,122.0,0,1,0.3,0.2,0.5,7.8,0.0
9,2018-12-17 10:50:00,9.0,1.0,10,50,0,123.0,0,1,0.0,0.3,0.6,5.0,0.2
9,2018-12-17 10:51:00,9.0,1.0,10,51,0,124.0,0,1,0.2,0.0,0.3,2.2,1.3
9,2018-12-17 10:52:00,9.0,1.0,10,52,0,125.0,0,1,1.3,0.2,0.2,1.1,1.5
9,2018-12-17 10:53:00,9.0,1.0,10,53,0,126.0,0,1,1.5,1.3,0.3,0.5,0.9
9,2018-12-17 10:54:00,9.0,1.0,10,54,0,127.0,0,1,0.9,1.5,0.0,0.5,0.3
9,2018-12-17 10:55:00,9.0,1.0,10,55,0,128.0,0,1,0.3,0.9,0.2,0.6,0.3
10,2018-12-17 10:13:00,11.0,0.8,10,13,0,0.0,1,0,3.2,3.3,3.0,1.5,3.1
10,2018-12-17 10:14:00,11.0,0.8,10,14,0,0.0,1,0,3.1,3.2,3.1,1.8,3.3
10,2018-12-17 10:15:00,11.0,0.8,10,15,0,0.0,1,0,3.3,3.1,3.3,2.2,3.4
10,2018-12-17 10:16:00,11.0,0.8,10,16,0,0.0,1,0,3.4,3.3,3.3,2.5,3.1
10,2018-12-17 10:17:00,11.0,0.8,10,17,0,0.0,1,0,3.1,3.4,3.2,2.8,3.0
10,2018-12-17 10:18:00,11.0,0.8,10,18,0,0.0,1,0,3.0,3.1,3.1,3.0,3.3
10,2018-12-17 10:19:00,11.0,0.8,10,19,0,0.0,1,0,3.3,3.0,3.3,3.1,3.3
10,2018-12-17 10:20:00,11.0,0.8,10,20,0,0.0,1,0,3.3,3.3,3.4,3.3,5.1
10,2018-12-17 10:21:00,11.0,0.8,10,21,1,0.0,1,0,5.1,3.3,3.1,3.3,4.7
10,2018-12-17 10:22:00,11.0,0.8,10,22,1,1.0,1,0,4.7,5.1,3.0,3.2,6.0
10,2018-12-17 10:23:00,11.0,0.8,10,23,1,2.0,1,0,6.0,4.7,3.3,3.1,8.7
10,2018-12-17 10:24:00,11.0,0.8,10,24,1,3.0,1,0,8.7,6.0,3.3,3.3,9.6
10,2018-12-17 10:25:00,11.0,0.8,10,25,1,4.0,1,0,9.6,8.7,5.1,3.4,10.0
10,2018-12-17 10:26:00,11.0,0.8,10,26,1,5.0,1,0,10.0,9.6,4.7,3.1,10.4
10,2018-12-17 10:27:00,11.0,0.8,10,27,1,6.0,1,0,10.4,10.0,6.0,3.0,11.0
10,2018-12-17 10:28:00,11.0,0.8,10,28,1,7.0,1,0,11.0,10.4,8.7,3.3,12.2
10,2018-12-17 10:29:00,11.0,0.8,10,29,1,8.0,1,0,12.2,11.0,9.6,3.3,14.3
10,2018-12-17 10:30:00,11.0,0.8,10,30,1,9.0,1,0,14.3,12.2,10.0,5.1,14.8
10,2018-12-17 10:31:00,11.0,0.8,10,31,1,10.0,1,0,14.8,14.3,10.4,4.7,14.6
10,2018-12-17 10:32:00,11.0,0.8,10,32,1,11.0,1,0,14.6,14.8,11.0,6.0,15.4
10,2018-12-17 10:33:00,11.0,0.8,10,33,1,12.0,1,0,15.4,14.6,12.2,8.7,16.5
10,2018-12-17 10:34:00,11.0,0.8,10,34,1,13.0,1,0,16.5,15.4,14.3,9.6,15.1
10,2018-12-17 10:35:00,11.0,0.8,10,35,1,14.0,1,0,15.1,16.5,14.8,10.0,15.8
10,2018-12-17 10:36:00,11.0,0.8,10,36,1,15.0,1,0,15.8,15.1,14.6,10.4,16.6
10,2018-12-17 10:37:00,11.0,0.8,10,37,1,16.0,1,0,16.6,15.8,15.4,11.0,17.5
10,2018-12-17 10:38:00,11.0,0.8,10,38,1,17.0,1,0,17.5,16.6,16.5,12.2,16.1
10,2018-12-17 10:39:00,11.0,0.8,10,39,1,18.0,1,0,16.1,17.5,15.1,14.3,15.6
10,2018-12-17 10:40:00,11.0,0.8,10,40,1,19.0,1,0,15.6,16.1,15.8,14.8,15.0
10,2018-12-17 10:41:00,11.0,0.8,10,41,1,20.0,1,0,15.0,15.6,16.6,14.6,16.0
10,2018-12-17 10:42:00,11.0,0.8,10,42,1,21.0,1,0,16.0,15.0,17.5,15.4,15.6
10,2018-12-17 10:43:00,11.0,0.8,10,43,1,22.0,1,0,15.6,16.0,16.1,16.5,17.3
10,2018-12-17 10:44:00,11.0,0.8,10,44,1,23.0,1,0,17.3,15.6,15.6,15.1,18.3
10,2018-12-17 10:45:00,11.0,0.8,10,45,1,24.0,1,0,18.3,17.3,15.0,15.8,16.2
10,2018-12-17 10:46:00,11.0,0.8,10,46,1,25.0,1,0,16.2,18.3,16.0,16.6,15.4
10,2018-12-17 10:47:00,11.0,0.8,10,47,1,26.0,1,0,15.4,16.2,15.6,17.5,15.4
10,2018-12-17 10:48:00,11.0,0.8,10,48,1,27.0,1,0,15.4,15.4,17.3,16.1,17.4
10,2018-12-17 10:49:00,11.0,0.8,10,49,1,28.0,1,0,17.4,15.4,18.3,15.6,19.2
10,2018-12-17 10:50:00,11.0,0.8,10,50,1,29.0,1,0,19.2,17.4,16.2,15.0,19.8
10,2018-12-17 10:51:00,11.0,0.8,10,51,1,30.0,1,0,19.8,19.2,15.4,16.0,21.8
10,2018-12-17 10:52:00,11.0,0.8,10,52,1,31.0,1,0,21.8,19.8,15.4,15.6,20.8
10,2018-12-17 10:53:00,11.0,0.8,10,53,1,32.0,1,0,20.8,21.8,17.4,17.3,17.5
10,2018-12-17 10:54:00,11.0,0.8,10,54,1,33.0,1,0,17.5,20.8,19.2,18.3,16.8
10,2018-12-17 10:55:00,11.0,0.8,10,55,1,34.0,1,0,16.8,17.5,19.8,16.2,18.7
10,2018-12-17 10:56:00,11.0,0.8,10,56,1,35.0,1,0,18.7,16.8,21.8,15.4,20.6
10,2018-12-17 10:57:00,11.0,0.8,10,57,1,36.0,1,0,20.6,18.7,20.8,15.4,18.7
10,2018-12-17 10:58:00,11.0,0.8,10,58,1,37.0,1,0,18.7,20.6,17.5,17.4,15.9
10,2018-12-17 10:59:00,11.0,0.8,10,59,1,38.0,1,0,15.9,18.7,16.8,19.2,15.6
10,2018-12-17 11:00:00,11.0,0.8,11,0,1,39.0,1,0,15.6,15.9,18.7,19.8,14.4
10,2018-12-17 11:01:00,11.0,0.8,11,1,1,40.0,1,0,14.4,15.6,20.6,21.8,13.1
10,2018-12-17 11:02:00,11.0,0.8,11,2,1,41.0,1,0,13.1,14.4,18.7,20.8,11.7
10,2018-12-17 11:03:00,11.0,0.8,11,3,1,42.0,1,0,11.7,13.1,15.9,17.5,11.8
10,2018-12-17 11:04:00,11.0,0.8,11,4,1,43.0,1,0,11.8,11.7,15.6,16.8,11.6
10,2018-12-17 11:05:00,11.0,0.8,11,5,1,44.0,1,0,11.6,11.8,14.4,18.7,12.0
10,2018-12-17 11:06:00,11.0,0.8,11,6,1,45.0,1,0,12.0,11.6,13.1,20.6,13.2
10,2018-12-17 11:07:00,11.0,0.8,11,7,1,46.0,1,0,13.2,12.0,11.7,18.7,14.7
10,2018-12-17 11:08:00,11.0,0.8,11,8,1,47.0,1,0,14.7,13.2,11.8,15.9,20.4
10,2018-12-17 11:09:00,11.0,0.8,11,9,1,48.0,1,0,20.4,14.7,11.6,15.6,20.3
10,2018-12-17 11:10:00,11.0,0.8,11,10,1,49.0,1,0,20.3,20.4,12.0,14.4,20.6
10,2018-12-17 11:11:00,11.0,0.8,11,11,1,50.0,1,0,20.6,20.3,13.2,13.1,19.1
10,2018-12-17 11:12:00,11.0,0.8,11,12,1,51.0,1,0,19.1,20.6,14.7,11.7,19.2
10,2018-12-17 11:13:00,11.0,0.8,11,13,1,52.0,1,0,19.2,19.1,20.4,11.8,21.4
10,2018-12-17 11:14:00,11.0,0.8,11,14,1,53.0,1,0,21.4,19.2,20.3,11.6,18.1
10,2018-12-17 11:15:00,11.0,0.8,11,15,1,54.0,1,0,18.1,21.4,20.6,12.0,17.9
10,2018-12-17 11:16:00,11.0,0.8,11,16,1,55.0,1,0,17.9,18.1,19.1,13.2,18.1
10,2018-12-17 11:17:00,11.0,0.8,11,17,1,56.0,1,0,18.1,17.9,19.2,14.7,18.4
10,2018-12-17 11:18:00,11.0,0.8,11,18,1,57.0,1,0,18.4,18.1,21.4,20.4,18.6
10,2018-12-17 11:19:00,11.0,0.8,11,19,1,58.0,1,0,18.6,18.4,18.1,20.3,18.2
10,2018-12-17 11:20:00,11.0,0.8,11,20,1,59.0,1,0,18.2,18.6,17.9,20.6,24.2
10,2018-12-17 11:21:00,11.0,0.8,11,21,1,60.0,1,0,24.2,18.2,18.1,19.1,23.7
10,2018-12-17 11:22:00,11.0,0.8,11,22,1,61.0,1,0,23.7,24.2,18.4,19.2,20.7
10,2018-12-17 11:23:00,11.0,0.8,11,23,1,62.0,1,0,20.7,23.7,18.6,21.4,18.9
10,2018-12-17 11:24:00,11.0,0.8,11,24,1,63.0,1,0,18.9,20.7,18.2,18.1,17.7
10,2018-12-17 11:25:00,11.0,0.8,11,25,1,64.0,1,0,17.7,18.9,24.2,17.9,17.6
10,2018-12-17 11:26:00,11.0,0.8,11,26,1,65.0,1,0,17.6,17.7,23.7,18.1,16.1
10,2018-12-17 11:27:00,11.0,0.8,11,27,1,66.0,1,0,16.1,17.6,20.7,18.4,13.3
10,2018-12-17 11:28:00,11.0,0.8,11,28,1,67.0,1,0,13.3,16.1,18.9,18.6,12.8
10,2018-12-17 11:29:00,11.0,0.8,11,29,1,68.0,1,0,12.8,13.3,17.7,18.2,12.7
10,2018-12-17 11:30:00,11.0,0.8,11,30,1,69.0,1,0,12.7,12.8,17.6,24.2,13.1
10,2018-12-17 11:31:00,11.0,0.8,11,31,1,70.0,1,0,13.1,12.7,16.1,23.7,12.5
10,2018-12-17 11:32:00,11.0,0.8,11,32,1,71.0,1,0,12.5,13.1,13.3,20.7,12.6
10,2018-12-17 11:33:00,11.0,0.8,11,33,1,72.0,1,0,12.6,12.5,12.8,18.9,12.6
10,2018-12-17 11:34:00,11.0,0.8,11,34,1,73.0,1,0,12.6,12.6,12.7,17.7,11.8
10,2018-12-17 11:35:00,11.0,0.8,11,35,1,74.0,1,0,11.8,12.6,13.1,17.6,12.1
10,2018-12-17 11:36:00,11.0,0.8,11,36,1,75.0,1,0,12.1,11.8,12.5,16.1,13.2
10,2018-12-17 11:37:00,11.0,0.8,11,37,1,76.0,1,0,13.2,12.1,12.6,13.3,13.8
10,2018-12-17 11:38:00,11.0,0.8,11,38,1,77.0,1,0,13.8,13.2,12.6,12.8,15.2
10,2018-12-17 11:39:00,11.0,0.8,11,39,1,78.0,1,0,15.2,13.8,11.8,12.7,18.7
10,2018-12-17 11:40:00,11.0,0.8,11,40,1,79.0,1,0,18.7,15.2,12.1,13.1,18.6
10,2018-12-17 11:41:00,11.0,0.8,11,41,1,80.0,1,0,18.6,18.7,13.2,12.5,15.2
10,2018-12-17 11:42:00,11.0,0.8,11,42,1,81.0,1,0,15.2,18.6,13.8,12.6,16.2
10,2018-12-17 11:43:00,11.0,0.8,11,43,1,82.0,1,0,16.2,15.2,15.2,12.6,17.5
10,2018-12-17 11:44:00,11.0,0.8,11,44,1,83.0,1,0,17.5,16.2,18.7,11.8,18.3
10,2018-12-17 11:45:00,11.0,0.8,11,45,0,84.0,1,0,18.3,17.5,18.6,12.1,16.8
10,2018-12-17 11:46:00,11.0,0.8,11,46,0,85.0,1,0,16.8,18.3,15.2,13.2,13.1
10,2018-12-17 11:47:00,11.0,0.8,11,47,0,86.0,1,0,13.1,16.8,16.2,13.8,11.0
10,2018-12-17 11:48:00,11.0,0.8,11,48,0,87.0,1,0,11.0,13.1,17.5,15.2,11.5
10,2018-12-17 11:49:00,11.0,0.8,11,49,0,88.0,1,0,11.5,11.0,18.3,18.7,12.3
10,2018-12-17 11:50:00,11.0,0.8,11,50,0,89.0,1,0,12.3,11.5,16.8,18.6,10.4
10,2018-12-17 11:51:00,11.0,0.8,11,51,0,90.0,1,0,10.4,12.3,13.1,15.2,10.1
10,2018-12-17 11:52:00,11.0,0.8,11,52,0,91.0,1,0,10.1,10.4,11.0,16.2,11.0
10,2018-12-17 11:53:00,11.0,0.8,11,53,0,92.0,1,0,11.0,10.1,11.5,17.5,12.9
10,2018-12-17 11:54:00,11.0,0.8,11,54,0,93.0,1,0,12.9,11.0,12.3,18.3,14.6
10,2018-12-17 11:55:00,11.0,0.8,11,55,0,94.0,1,0,14.6,12.9,10.4,16.8,26.7
10,2018-12-17 11:56:00,11.0,0.8,11,56,0,95.0,1,0,26.7,14.6,10.1,13.1,25.8
10,2018-12-17 11:57:00,11.0,0.8,11,57,0,96.0,1,0,25.8,26.7,11.0,11.0,18.0
10,2018-12-17 11:58:00,11.0,0.8,11,58,0,97.0,1,0,18.0,25.8,12.9,11.5,16.4
10,2018-12-17 11:59:00,11.0,0.8,11,59,0,98.0,1,0,16.4,18.0,14.6,12.3,18.4
10,2018-12-17 12:00:00,11.0,0.8,12,0,0,99.0,1,0,18.4,16.4,26.7,10.4,14.2
10,2018-12-17 12:01:00,11.0,0.8,12,1,0,100.0,1,0,14.2,18.4,25.8,10.1,5.8
10,2018-12-17 12:02:00,11.0,0.8,12,2,0,101.0,1,0,5.8,14.2,18.0,11.0,2.9
10,2018-12-17 12:03:00,11.0,0.8,12,3,0,102.0,1,0,2.9,5.8,16.4,12.9,2.1
10,2018-12-17 12:04:00,11.0,0.8,12,4,0,103.0,1,0,2.1,2.9,18.4,14.6,1.0
10,2018-12-17 12:05:00,11.0,0.8,12,5,0,104.0,1,0,1.0,2.1,14.2,26.7,0.1
10,2018-12-17 12:06:00,11.0,0.8,12,6,0,105.0,1,0,0.1,1.0,5.8,25.8,0.0
10,2018-12-17 12:07:00,11.0,0.8,12,7,0,106.0,1,0,0.0,0.1,2.9,18.0,0.2
10,2018-12-17 12:08:00,11.0,0.8,12,8,0,107.0,1,0,0.2,0.0,2.1,16.4,2.6
10,2018-12-17 12:09:00,11.0,0.8,12,9,0,108.0,1,0,2.6,0.2,1.0,18.4,6.6
